# Note - Full 9 minute fly of continous maneuvers. Snakes, Wall, Diamond Loops, piro-flips, funnels, piro circles, piro-flip circles, aileron tic-tocs, elevator tic-tocs, continous forward flips, and many combo maneuvers. Motor temperature at end of flight was 125F. Battery was 101F.
# Graph Data - 1 Sessions - Saved Wednesday, September 29, 2010
# Start Of Session - Sample Time: 0.200
# Reset Source (Cause of reset):  Normal Boot-up Sequence
# Idle Times: 
Throttle    , Power-Out   , Voltage     , Ripple      , Current     , Temperature , Speed       
True        , True        , True        , True        , True        , True        , True        
1.7696      , 85.098      , 39.09       , 1.057       , 26.9        , 107.7       , 90339       
1.7852      , 86.667      , 39.09       , 1.057       , 25.2        , 108.6       , 91555       
1.7931      , 87.843      , 39.09       , 1.057       , 26.1        , 107.7       , 91967       
1.8009      , 88.627      , 39.09       , 1.057       , 26.9        , 107.7       , 91967       
1.8009      , 89.412      , 38.88       , 1.479       , 32.6        , 107.7       , 89941       
1.7852      , 87.451      , 39.09       , 1.479       , 38.3        , 107.7       , 89156       
1.7696      , 85.490      , 39.30       , 1.057       , 29.3        , 107.7       , 91555       
1.7696      , 85.098      , 39.30       , 1.057       , 23.6        , 107.7       , 92803       
1.7696      , 85.098      , 39.30       , 0.845       , 20.4        , 107.7       , 93654       
1.7696      , 85.490      , 39.30       , 0.845       , 18.7        , 107.7       , 94086       
1.7852      , 86.667      , 39.30       , 0.845       , 18.7        , 99.1        , 94086       
1.7852      , 87.059      , 39.30       , 0.845       , 20.4        , 108.6       , 93654       
1.7852      , 87.059      , 39.09       , 0.845       , 21.2        , 107.7       , 93227       
1.7852      , 87.059      , 39.09       , 0.845       , 22.8        , 111.3       , 92803       
1.7852      , 87.059      , 39.09       , 1.057       , 23.6        , 107.7       , 92383       
1.7852      , 87.059      , 39.09       , 0.845       , 23.6        , 108.6       , 92383       
1.7852      , 87.059      , 39.09       , 1.057       , 23.6        , 109.5       , 91967       
1.7852      , 87.059      , 39.30       , 1.057       , 24.4        , 107.7       , 91967       
1.7852      , 86.667      , 39.09       , 1.057       , 24.4        , 107.7       , 92383       
1.7774      , 86.275      , 39.30       , 1.057       , 22.8        , 107.7       , 92803       
1.7696      , 85.490      , 39.30       , 1.057       , 21.2        , 106.8       , 93227       
1.7696      , 85.098      , 39.30       , 1.057       , 19.5        , 99.1        , 93227       
1.7696      , 85.098      , 39.30       , 1.057       , 19.5        , 107.7       , 93654       
1.7696      , 85.098      , 39.30       , 1.057       , 18.7        , 102.4       , 93654       
1.7696      , 85.098      , 39.30       , 1.057       , 18.7        , 104.1       , 94086       
1.7696      , 85.098      , 39.30       , 0.845       , 17.9        , 107.7       , 94522       
1.7696      , 85.098      , 39.30       , 0.845       , 17.9        , 107.7       , 94961       
1.7696      , 85.490      , 39.30       , 0.845       , 17.9        , 107.7       , 94961       
1.7774      , 85.490      , 39.30       , 0.845       , 17.9        , 96.6        , 94522       
1.7774      , 85.490      , 39.30       , 0.845       , 17.9        , 111.3       , 94522       
1.7774      , 85.490      , 39.51       , 0.845       , 17.9        , 105.0       , 94522       
1.7774      , 85.882      , 39.30       , 0.845       , 18.7        , 106.8       , 94086       
1.7774      , 86.275      , 39.30       , 0.845       , 18.7        , 96.6        , 94086       
1.7774      , 86.275      , 39.30       , 0.845       , 19.5        , 106.8       , 94086       
1.7774      , 86.275      , 39.30       , 0.845       , 19.5        , 106.8       , 93654       
1.7774      , 86.275      , 39.30       , 1.057       , 20.4        , 104.1       , 93227       
1.7774      , 86.275      , 39.30       , 1.057       , 20.4        , 105.0       , 93227       
1.7774      , 85.882      , 39.30       , 0.845       , 20.4        , 106.8       , 93654       
1.7774      , 85.882      , 39.30       , 0.845       , 20.4        , 97.4        , 93654       
1.7774      , 85.882      , 39.30       , 0.845       , 20.4        , 106.8       , 93654       
1.7774      , 85.882      , 39.30       , 0.845       , 19.5        , 106.8       , 93654       
1.7774      , 85.882      , 39.30       , 0.845       , 19.5        , 106.8       , 93654       
1.7774      , 85.882      , 39.30       , 0.845       , 19.5        , 107.7       , 93654       
1.7774      , 85.882      , 39.30       , 0.845       , 19.5        , 106.8       , 94086       
1.7774      , 85.882      , 39.30       , 0.845       , 19.5        , 109.5       , 93654       
1.7774      , 85.490      , 39.30       , 0.845       , 19.5        , 99.9        , 94086       
1.7774      , 85.490      , 39.30       , 0.845       , 18.7        , 105.9       , 94086       
1.7774      , 85.882      , 39.51       , 0.845       , 18.7        , 101.6       , 94086       
1.7774      , 85.882      , 39.30       , 0.845       , 18.7        , 105.0       , 94086       
1.7774      , 86.275      , 39.30       , 0.845       , 18.7        , 106.8       , 94086       
1.7852      , 86.275      , 39.30       , 0.845       , 19.5        , 105.9       , 93654       
1.7852      , 86.667      , 39.30       , 1.057       , 21.2        , 105.9       , 93227       
1.7852      , 87.451      , 39.09       , 0.845       , 22.8        , 108.6       , 92383       
1.7931      , 87.451      , 39.09       , 1.057       , 24.4        , 99.1        , 91967       
1.7852      , 87.451      , 39.09       , 1.057       , 26.9        , 106.8       , 91146       
1.7931      , 87.843      , 39.09       , 1.057       , 27.7        , 106.8       , 91555       
1.7931      , 87.843      , 39.09       , 1.057       , 27.7        , 106.8       , 91555       
1.7931      , 87.843      , 39.09       , 1.057       , 27.7        , 106.8       , 91967       
1.7931      , 87.843      , 39.09       , 1.057       , 26.9        , 98.2        , 91967       
1.7852      , 86.275      , 39.09       , 0.845       , 24.4        , 105.0       , 92803       
1.7774      , 85.490      , 39.30       , 0.845       , 21.2        , 106.8       , 93654       
1.7696      , 85.098      , 39.30       , 0.845       , 19.5        , 106.8       , 94522       
1.7774      , 86.275      , 39.30       , 0.845       , 18.7        , 106.8       , 94522       
1.7852      , 87.059      , 39.30       , 0.845       , 19.5        , 107.7       , 94086       
1.7931      , 87.843      , 39.09       , 0.845       , 22.0        , 106.8       , 92803       
1.7931      , 87.843      , 39.09       , 1.268       , 24.4        , 106.8       , 91555       
1.7931      , 88.235      , 39.09       , 1.268       , 27.7        , 106.8       , 91555       
1.8009      , 88.627      , 39.09       , 1.057       , 29.3        , 106.8       , 91555       
1.8009      , 88.235      , 38.88       , 1.057       , 31.0        , 106.8       , 91146       
1.8009      , 88.235      , 38.88       , 1.057       , 31.8        , 106.8       , 91146       
1.7931      , 88.235      , 38.88       , 1.057       , 31.8        , 106.8       , 91146       
1.7931      , 87.451      , 38.88       , 1.057       , 30.1        , 102.4       , 91555       
1.7774      , 86.275      , 39.09       , 0.845       , 25.2        , 106.8       , 92803       
1.7696      , 85.098      , 39.09       , 1.057       , 21.2        , 107.7       , 93654       
1.7696      , 85.098      , 39.30       , 0.845       , 18.7        , 107.7       , 94522       
1.7696      , 85.490      , 39.30       , 0.845       , 17.9        , 107.7       , 94086       
1.7696      , 85.490      , 39.30       , 1.057       , 18.7        , 106.8       , 93654       
1.7774      , 85.490      , 39.30       , 1.057       , 19.5        , 99.1        , 93227       
1.7774      , 85.882      , 39.30       , 0.845       , 20.4        , 107.7       , 92803       
1.7852      , 86.667      , 39.30       , 1.057       , 21.2        , 107.7       , 92803       
1.7852      , 86.667      , 39.09       , 1.057       , 22.0        , 107.7       , 92383       
1.7852      , 86.667      , 39.09       , 1.057       , 22.8        , 107.7       , 91967       
1.7852      , 87.059      , 39.09       , 1.057       , 23.6        , 107.7       , 91967       
1.7852      , 87.059      , 39.09       , 1.057       , 24.4        , 97.4        , 91555       
1.7852      , 87.059      , 39.09       , 1.057       , 25.2        , 103.3       , 91146       
1.7852      , 87.059      , 39.09       , 1.057       , 26.1        , 106.8       , 91146       
1.7696      , 85.490      , 39.09       , 1.057       , 23.6        , 104.1       , 92383       
1.7774      , 85.882      , 39.30       , 1.057       , 21.2        , 106.8       , 92803       
1.7852      , 86.667      , 39.09       , 0.845       , 21.2        , 106.8       , 93227       
1.7931      , 87.843      , 39.09       , 1.057       , 22.0        , 107.7       , 92803       
1.7931      , 87.843      , 39.09       , 1.057       , 24.4        , 107.7       , 91967       
1.7931      , 87.843      , 38.88       , 0.845       , 26.9        , 107.7       , 91555       
1.7931      , 88.235      , 38.88       , 1.057       , 27.7        , 107.7       , 91555       
1.7931      , 88.235      , 39.09       , 1.268       , 28.5        , 107.7       , 91967       
1.7931      , 88.235      , 39.09       , 1.268       , 28.5        , 107.7       , 91555       
1.7931      , 88.235      , 39.09       , 1.268       , 28.5        , 107.7       , 91555       
1.7931      , 87.843      , 38.88       , 1.057       , 27.7        , 106.8       , 91967       
1.7852      , 87.059      , 38.88       , 1.057       , 25.2        , 111.3       , 92383       
1.7774      , 86.275      , 39.09       , 0.845       , 22.0        , 107.7       , 93654       
1.7696      , 85.490      , 39.30       , 0.845       , 19.5        , 105.0       , 94086       
1.7696      , 85.098      , 39.09       , 0.845       , 17.9        , 107.7       , 94961       
1.7696      , 85.098      , 39.09       , 0.845       , 17.1        , 105.0       , 95405       
1.7696      , 85.098      , 39.30       , 0.845       , 16.3        , 107.7       , 95405       
1.7696      , 85.098      , 39.09       , 0.845       , 16.3        , 105.9       , 95405       
1.7696      , 85.490      , 39.30       , 0.845       , 16.3        , 107.7       , 94961       
1.7774      , 85.882      , 39.30       , 0.634       , 17.1        , 107.7       , 94522       
1.7852      , 87.059      , 39.09       , 1.057       , 17.9        , 105.0       , 93654       
1.7852      , 87.059      , 39.09       , 0.845       , 21.2        , 106.8       , 92803       
1.7931      , 87.451      , 39.09       , 1.057       , 22.8        , 97.4        , 91967       
1.7931      , 87.843      , 39.09       , 1.479       , 27.7        , 107.7       , 90741       
1.7931      , 88.235      , 38.88       , 1.268       , 32.6        , 107.7       , 89941       
1.7852      , 87.059      , 38.88       , 1.268       , 32.6        , 107.7       , 89547       
1.7774      , 85.490      , 39.09       , 1.268       , 28.5        , 107.7       , 89941       
1.7774      , 85.490      , 39.09       , 1.268       , 26.1        , 107.7       , 90339       
1.7852      , 86.667      , 38.88       , 1.268       , 26.9        , 110.4       , 89941       
1.7852      , 87.451      , 38.88       , 1.268       , 30.1        , 107.7       , 89547       
1.7931      , 87.843      , 38.88       , 1.268       , 33.4        , 107.7       , 89547       
1.7931      , 87.843      , 38.88       , 1.268       , 33.4        , 107.7       , 90339       
1.7931      , 87.843      , 38.88       , 1.268       , 31.0        , 107.7       , 90741       
1.7931      , 87.843      , 38.88       , 1.057       , 30.1        , 107.7       , 90741       
1.7774      , 85.882      , 39.09       , 1.057       , 27.7        , 111.3       , 91146       
1.7774      , 85.490      , 39.09       , 1.057       , 23.6        , 108.6       , 91967       
1.7696      , 85.490      , 39.09       , 1.057       , 22.0        , 107.7       , 92383       
1.7696      , 85.098      , 39.09       , 1.057       , 20.4        , 108.6       , 92803       
1.7774      , 85.882      , 39.09       , 1.057       , 19.5        , 95.8        , 93227       
1.7774      , 86.275      , 39.09       , 0.845       , 19.5        , 100.7       , 94086       
1.7852      , 86.667      , 39.09       , 0.845       , 18.7        , 99.9        , 94086       
1.7852      , 86.667      , 39.09       , 0.845       , 19.5        , 108.6       , 93654       
1.7852      , 86.667      , 39.09       , 0.845       , 20.4        , 108.6       , 93227       
1.7852      , 86.667      , 39.09       , 1.057       , 21.2        , 108.6       , 92803       
1.7852      , 86.667      , 39.09       , 1.057       , 22.0        , 105.9       , 92803       
1.7852      , 86.667      , 39.09       , 1.057       , 22.0        , 108.6       , 92383       
1.7852      , 86.667      , 39.09       , 1.057       , 22.8        , 107.7       , 91967       
1.7774      , 86.275      , 39.09       , 1.057       , 22.8        , 107.7       , 91967       
1.7774      , 85.490      , 39.09       , 1.057       , 22.0        , 107.7       , 92383       
1.7696      , 85.490      , 39.09       , 0.845       , 20.4        , 107.7       , 92803       
1.7696      , 85.490      , 39.09       , 1.057       , 19.5        , 107.7       , 92803       
1.7696      , 85.098      , 39.09       , 0.845       , 20.4        , 107.7       , 92803       
1.7696      , 85.490      , 39.09       , 1.057       , 20.4        , 107.7       , 92383       
1.7696      , 85.490      , 39.09       , 1.057       , 21.2        , 107.7       , 92383       
1.7774      , 85.490      , 39.09       , 1.057       , 20.4        , 107.7       , 92803       
1.7774      , 86.275      , 39.09       , 1.057       , 21.2        , 107.7       , 92803       
1.7852      , 86.667      , 39.09       , 1.057       , 21.2        , 108.6       , 92383       
1.7852      , 86.667      , 39.09       , 1.057       , 22.0        , 107.7       , 91967       
1.7852      , 86.275      , 39.09       , 1.057       , 22.0        , 107.7       , 92383       
1.7852      , 87.059      , 38.88       , 0.845       , 22.8        , 107.7       , 91967       
1.7852      , 86.667      , 38.88       , 0.845       , 22.8        , 106.8       , 91967       
1.7852      , 87.059      , 38.88       , 1.057       , 23.6        , 107.7       , 91967       
1.7852      , 87.059      , 38.88       , 1.057       , 23.6        , 107.7       , 91967       
1.7852      , 86.667      , 38.88       , 0.845       , 23.6        , 109.5       , 91555       
1.7774      , 86.275      , 39.09       , 1.057       , 23.6        , 106.8       , 91967       
1.7852      , 86.275      , 39.09       , 1.057       , 22.8        , 107.7       , 91967       
1.7852      , 86.667      , 39.09       , 1.057       , 22.8        , 107.7       , 91967       
1.7852      , 86.667      , 39.09       , 1.057       , 23.6        , 107.7       , 91555       
1.7852      , 87.451      , 38.88       , 1.057       , 24.4        , 107.7       , 91555       
1.7852      , 87.451      , 38.88       , 0.845       , 25.2        , 107.7       , 91555       
1.7931      , 87.843      , 38.88       , 1.057       , 26.1        , 100.7       , 91555       
1.7931      , 87.843      , 38.88       , 1.057       , 26.9        , 107.7       , 91146       
1.7931      , 88.235      , 38.88       , 1.268       , 28.5        , 107.7       , 91146       
1.7931      , 88.235      , 38.88       , 1.268       , 30.1        , 107.7       , 90741       
1.7931      , 88.235      , 38.88       , 1.057       , 31.0        , 106.8       , 91146       
1.7931      , 88.235      , 38.88       , 1.057       , 29.3        , 106.8       , 91555       
1.7931      , 88.235      , 38.88       , 1.057       , 26.1        , 107.7       , 92383       
1.7931      , 88.235      , 38.88       , 1.057       , 24.4        , 107.7       , 93227       
1.7931      , 87.451      , 38.88       , 0.845       , 22.0        , 107.7       , 93654       
1.7852      , 86.667      , 39.09       , 0.634       , 19.5        , 100.7       , 94522       
1.7696      , 85.098      , 39.09       , 0.845       , 17.9        , 106.8       , 94522       
1.7696      , 85.490      , 39.09       , 0.845       , 17.1        , 111.3       , 94961       
1.7774      , 85.882      , 39.09       , 0.845       , 17.1        , 104.1       , 94522       
1.7774      , 85.882      , 39.09       , 0.845       , 17.9        , 105.0       , 94086       
1.7774      , 86.275      , 39.09       , 0.845       , 17.9        , 107.7       , 94522       
1.7774      , 86.275      , 39.09       , 0.845       , 17.9        , 110.4       , 94522       
1.7852      , 86.667      , 39.09       , 0.845       , 17.9        , 99.1        , 94522       
1.7852      , 87.059      , 39.09       , 0.845       , 17.9        , 107.7       , 94961       
1.7852      , 87.451      , 39.09       , 0.845       , 17.9        , 105.0       , 94522       
1.7931      , 87.843      , 39.09       , 1.057       , 18.7        , 107.7       , 94086       
1.7931      , 88.235      , 38.88       , 0.845       , 22.0        , 107.7       , 92803       
1.7931      , 88.235      , 38.88       , 1.057       , 24.4        , 107.7       , 91967       
1.8009      , 88.627      , 38.88       , 1.268       , 28.5        , 106.8       , 91146       
1.8009      , 89.020      , 38.67       , 1.057       , 31.0        , 106.8       , 90741       
1.8009      , 89.020      , 38.67       , 1.479       , 33.4        , 106.8       , 90339       
1.8009      , 89.020      , 38.67       , 1.479       , 36.7        , 106.8       , 89547       
1.7931      , 87.843      , 38.67       , 1.268       , 35.8        , 106.8       , 89547       
1.7774      , 85.882      , 38.88       , 1.057       , 29.3        , 107.7       , 91146       
1.7696      , 85.098      , 38.88       , 0.845       , 22.8        , 105.9       , 92383       
1.7696      , 85.098      , 39.09       , 0.845       , 20.4        , 107.7       , 93654       
1.7696      , 85.098      , 39.09       , 1.057       , 17.9        , 107.7       , 93654       
1.7696      , 85.098      , 39.09       , 0.845       , 17.9        , 107.7       , 94086       
1.7696      , 85.490      , 39.09       , 0.845       , 17.1        , 107.7       , 94522       
1.7696      , 85.490      , 39.09       , 0.845       , 17.1        , 111.3       , 94522       
1.7696      , 85.490      , 39.09       , 0.845       , 17.1        , 107.7       , 94961       
1.7774      , 85.882      , 39.09       , 0.845       , 17.1        , 113.2       , 94961       
1.7774      , 85.490      , 39.09       , 0.845       , 16.3        , 108.6       , 95405       
1.7696      , 85.098      , 39.09       , 0.845       , 16.3        , 113.2       , 95405       
1.7774      , 85.882      , 39.09       , 0.845       , 16.3        , 107.7       , 95405       
1.7774      , 85.882      , 39.09       , 0.845       , 16.3        , 107.7       , 94961       
1.7774      , 86.275      , 39.09       , 0.845       , 17.1        , 107.7       , 94522       
1.7774      , 86.275      , 39.09       , 0.845       , 17.9        , 107.7       , 94086       
1.7774      , 86.275      , 39.09       , 0.845       , 18.7        , 107.7       , 93654       
1.7852      , 86.667      , 38.88       , 1.057       , 18.7        , 107.7       , 93654       
1.7852      , 86.667      , 38.88       , 0.845       , 19.5        , 107.7       , 92803       
1.7852      , 87.059      , 38.88       , 0.845       , 21.2        , 107.7       , 92803       
1.7852      , 86.667      , 38.88       , 0.845       , 21.2        , 105.0       , 93227       
1.7852      , 86.667      , 38.88       , 0.845       , 20.4        , 106.8       , 92803       
1.7852      , 87.059      , 38.88       , 0.845       , 21.2        , 106.8       , 92803       
1.7852      , 87.059      , 38.88       , 0.845       , 22.0        , 107.7       , 92383       
1.7852      , 87.059      , 38.88       , 0.845       , 22.8        , 106.8       , 92383       
1.7852      , 86.667      , 38.88       , 0.845       , 22.8        , 105.9       , 91967       
1.7852      , 86.667      , 38.88       , 1.057       , 22.8        , 106.8       , 91967       
1.7852      , 86.275      , 38.88       , 0.845       , 22.8        , 105.0       , 91967       
1.7852      , 86.667      , 38.88       , 0.845       , 22.8        , 106.8       , 91967       
1.7774      , 86.275      , 38.88       , 0.845       , 22.8        , 106.8       , 91967       
1.7774      , 86.275      , 38.88       , 1.057       , 22.8        , 106.8       , 91555       
1.7774      , 85.882      , 38.88       , 1.057       , 22.8        , 106.8       , 91146       
1.7696      , 85.098      , 39.09       , 1.057       , 22.8        , 106.8       , 90741       
1.7696      , 85.098      , 38.88       , 1.268       , 22.8        , 107.7       , 91555       
1.7696      , 85.098      , 39.09       , 0.845       , 21.2        , 106.8       , 91967       
1.7696      , 85.098      , 39.09       , 1.057       , 20.4        , 106.8       , 92803       
1.7774      , 85.490      , 38.88       , 0.845       , 19.5        , 106.8       , 92803       
1.7774      , 85.882      , 38.88       , 1.057       , 19.5        , 106.8       , 93227       
1.7774      , 85.882      , 39.09       , 1.057       , 19.5        , 103.3       , 93227       
1.7774      , 85.882      , 38.88       , 1.057       , 19.5        , 96.6        , 93227       
1.7774      , 85.882      , 38.88       , 0.845       , 19.5        , 106.8       , 93227       
1.7774      , 86.275      , 39.09       , 0.845       , 19.5        , 106.8       , 93227       
1.7774      , 86.275      , 38.88       , 0.845       , 19.5        , 99.9        , 93227       
1.7774      , 86.275      , 38.88       , 0.845       , 20.4        , 106.8       , 92803       
1.7774      , 86.275      , 38.88       , 0.845       , 20.4        , 107.7       , 92803       
1.7774      , 85.882      , 38.88       , 0.845       , 20.4        , 106.8       , 92803       
1.7774      , 85.882      , 39.09       , 0.845       , 19.5        , 96.6        , 92803       
1.7774      , 85.882      , 38.88       , 0.845       , 19.5        , 99.1        , 92803       
1.7774      , 85.882      , 38.88       , 1.057       , 20.4        , 95.8        , 92803       
1.7774      , 85.882      , 39.09       , 0.845       , 19.5        , 105.9       , 92803       
1.7852      , 86.275      , 38.88       , 1.057       , 20.4        , 106.8       , 92803       
1.7852      , 86.667      , 38.88       , 0.845       , 21.2        , 106.8       , 92803       
1.7852      , 87.059      , 38.88       , 0.845       , 21.2        , 106.8       , 92383       
1.7852      , 87.451      , 38.88       , 1.057       , 22.8        , 107.7       , 91967       
1.7931      , 87.843      , 38.88       , 0.845       , 24.4        , 106.8       , 91146       
1.7931      , 87.843      , 38.67       , 0.845       , 25.2        , 105.9       , 91555       
1.7931      , 88.235      , 38.88       , 1.268       , 27.7        , 104.1       , 91146       
1.8009      , 88.627      , 38.67       , 1.057       , 29.3        , 106.8       , 91146       
1.8009      , 88.627      , 38.67       , 1.268       , 31.8        , 106.8       , 90741       
1.8009      , 89.020      , 38.67       , 1.268       , 32.6        , 105.9       , 90339       
1.8009      , 89.020      , 38.67       , 1.268       , 31.8        , 106.8       , 91146       
1.8009      , 88.627      , 38.67       , 1.057       , 30.1        , 106.8       , 91555       
1.8009      , 88.627      , 38.67       , 1.057       , 27.7        , 106.8       , 91967       
1.7931      , 87.451      , 38.88       , 1.057       , 23.6        , 106.8       , 93227       
1.7852      , 86.667      , 38.88       , 0.845       , 19.5        , 103.3       , 94522       
1.7774      , 85.882      , 39.09       , 0.845       , 17.1        , 110.4       , 95853       
1.7696      , 85.098      , 38.88       , 0.634       , 15.5        , 106.8       , 96305       
1.7774      , 85.490      , 39.09       , 0.634       , 14.7        , 104.1       , 96305       
1.7774      , 85.882      , 38.88       , 0.845       , 14.7        , 107.7       , 96305       
1.7774      , 86.275      , 38.88       , 0.634       , 15.5        , 106.8       , 95405       
1.7774      , 86.275      , 38.88       , 0.634       , 16.3        , 106.8       , 94961       
1.7852      , 86.275      , 38.88       , 0.634       , 17.1        , 106.8       , 94961       
1.7774      , 86.275      , 39.09       , 0.845       , 17.1        , 105.9       , 94961       
1.7852      , 87.059      , 38.88       , 0.634       , 17.1        , 98.2        , 94961       
1.7931      , 87.451      , 38.88       , 0.845       , 17.9        , 106.8       , 94086       
1.7931      , 87.843      , 38.88       , 0.845       , 19.5        , 107.7       , 93227       
1.7931      , 88.235      , 38.88       , 1.057       , 22.0        , 96.6        , 92383       
1.7931      , 88.235      , 38.67       , 1.268       , 25.2        , 106.8       , 91555       
1.8009      , 88.627      , 38.67       , 1.057       , 26.9        , 106.8       , 91146       
1.8009      , 89.020      , 38.46       , 1.057       , 31.0        , 105.9       , 90741       
1.8009      , 89.020      , 38.67       , 1.268       , 32.6        , 105.9       , 90339       
1.7931      , 88.235      , 38.67       , 1.479       , 34.2        , 105.9       , 89547       
1.7931      , 87.451      , 38.67       , 1.268       , 31.8        , 106.8       , 90339       
1.7774      , 86.275      , 38.67       , 1.057       , 26.9        , 106.8       , 90741       
1.7774      , 86.275      , 38.67       , 0.845       , 24.4        , 106.8       , 91555       
1.7852      , 86.667      , 38.88       , 1.057       , 22.0        , 105.9       , 92803       
1.7852      , 87.059      , 38.88       , 1.057       , 20.4        , 106.8       , 93227       
1.7852      , 87.059      , 38.88       , 0.845       , 19.5        , 105.9       , 93654       
1.7852      , 87.059      , 38.88       , 0.845       , 18.7        , 107.7       , 94086       
1.7774      , 86.275      , 38.88       , 0.845       , 17.9        , 107.7       , 94522       
1.7774      , 85.882      , 38.88       , 0.845       , 17.1        , 105.0       , 94961       
1.7696      , 85.098      , 38.88       , 0.845       , 16.3        , 107.7       , 95405       
1.7774      , 85.882      , 38.88       , 0.634       , 16.3        , 111.3       , 94961       
1.7852      , 86.667      , 38.88       , 0.845       , 17.1        , 106.8       , 93654       
1.7931      , 87.451      , 38.67       , 0.845       , 20.4        , 107.7       , 92383       
1.7931      , 87.843      , 38.67       , 1.057       , 23.6        , 106.8       , 91146       
1.7931      , 87.843      , 38.67       , 1.268       , 27.7        , 106.8       , 89941       
1.7852      , 87.059      , 38.67       , 1.479       , 33.4        , 106.8       , 88003       
1.7774      , 85.490      , 38.67       , 1.479       , 31.8        , 99.1        , 88768       
1.7696      , 85.098      , 38.88       , 1.268       , 26.9        , 109.5       , 89547       
1.7852      , 87.059      , 38.67       , 1.057       , 26.1        , 106.8       , 90339       
1.8009      , 89.020      , 38.67       , 1.268       , 28.5        , 106.8       , 91146       
1.8009      , 89.020      , 38.67       , 1.479       , 33.4        , 106.8       , 89547       
1.7931      , 88.235      , 38.67       , 1.902       , 41.5        , 106.8       , 86879       
1.7852      , 86.667      , 38.67       , 1.479       , 38.3        , 106.8       , 87625       
1.7696      , 85.098      , 38.88       , 1.268       , 30.1        , 106.8       , 88768       
1.7852      , 86.667      , 38.67       , 1.268       , 27.7        , 105.9       , 89941       
1.7931      , 87.843      , 38.67       , 1.268       , 27.7        , 107.7       , 89941       
1.7852      , 86.667      , 38.67       , 1.479       , 29.3        , 106.8       , 88768       
1.7696      , 85.098      , 38.67       , 1.268       , 28.5        , 102.4       , 88384       
1.7774      , 85.490      , 38.67       , 1.268       , 26.9        , 107.7       , 88768       
1.7852      , 86.275      , 38.67       , 1.268       , 26.1        , 105.9       , 89941       
1.7931      , 88.235      , 38.67       , 1.268       , 27.7        , 107.7       , 90741       
1.8009      , 88.627      , 38.67       , 1.268       , 29.3        , 107.7       , 90741       
1.7931      , 87.843      , 38.46       , 1.268       , 31.8        , 107.7       , 88768       
1.7774      , 85.882      , 38.67       , 1.479       , 30.1        , 108.6       , 88384       
1.7774      , 85.882      , 38.67       , 1.479       , 28.5        , 107.7       , 88003       
1.7852      , 86.667      , 38.67       , 1.479       , 30.1        , 109.5       , 88384       
1.7852      , 87.059      , 38.67       , 1.268       , 28.5        , 107.7       , 89941       
1.7931      , 87.843      , 38.67       , 1.057       , 28.5        , 107.7       , 90339       
1.7931      , 87.843      , 38.46       , 1.057       , 27.7        , 107.7       , 90741       
1.7931      , 88.235      , 38.67       , 1.479       , 28.5        , 108.6       , 89547       
1.7931      , 88.235      , 38.46       , 1.479       , 33.4        , 108.6       , 88384       
1.7931      , 87.451      , 38.46       , 1.690       , 37.5        , 107.7       , 87251       
1.7774      , 85.882      , 38.46       , 1.479       , 36.7        , 107.7       , 86511       
1.7774      , 85.490      , 38.46       , 1.268       , 34.2        , 108.6       , 86879       
1.7931      , 87.059      , 38.46       , 1.479       , 33.4        , 108.6       , 87625       
1.7931      , 87.843      , 38.46       , 1.268       , 35.8        , 108.6       , 88384       
1.7931      , 87.843      , 38.46       , 1.268       , 32.6        , 108.6       , 89156       
1.7931      , 87.843      , 38.46       , 1.268       , 31.8        , 108.6       , 89156       
1.7931      , 87.451      , 38.46       , 1.268       , 31.8        , 108.6       , 89156       
1.7852      , 87.451      , 38.67       , 1.268       , 31.8        , 108.6       , 89547       
1.7852      , 86.667      , 38.67       , 1.268       , 27.7        , 107.7       , 90339       
1.7696      , 85.098      , 38.67       , 1.057       , 23.6        , 108.6       , 91555       
1.7774      , 85.490      , 38.67       , 1.057       , 20.4        , 109.5       , 91967       
1.7852      , 86.275      , 38.67       , 1.057       , 20.4        , 106.8       , 91967       
1.7852      , 87.059      , 38.67       , 1.057       , 21.2        , 109.5       , 92383       
1.7852      , 87.059      , 38.67       , 1.057       , 22.0        , 108.6       , 91555       
1.7852      , 87.059      , 38.67       , 1.268       , 23.6        , 105.9       , 90339       
1.7852      , 86.667      , 38.46       , 1.268       , 26.1        , 109.5       , 89156       
1.7696      , 85.490      , 38.67       , 1.268       , 26.1        , 108.6       , 88384       
1.7774      , 85.882      , 38.67       , 1.268       , 25.2        , 109.5       , 89547       
1.7774      , 86.275      , 38.67       , 1.057       , 24.4        , 107.7       , 90339       
1.7931      , 87.451      , 38.67       , 1.057       , 24.4        , 109.5       , 91555       
1.8009      , 88.627      , 38.46       , 1.268       , 26.9        , 108.6       , 90339       
1.7931      , 87.843      , 38.46       , 1.268       , 31.8        , 108.6       , 89156       
1.7774      , 85.490      , 38.67       , 1.057       , 27.7        , 109.5       , 90339       
1.7696      , 85.098      , 38.67       , 1.057       , 22.8        , 103.3       , 91555       
1.7774      , 85.490      , 38.67       , 1.057       , 20.4        , 104.1       , 92383       
1.7852      , 87.059      , 38.46       , 1.057       , 20.4        , 108.6       , 92383       
1.7852      , 86.667      , 38.67       , 1.057       , 21.2        , 109.5       , 91967       
1.7852      , 86.667      , 38.67       , 1.057       , 21.2        , 109.5       , 91967       
